platform,daily_active_users_dau,new_registrations,session_duration_minutes,ingame_purchases_,social_media_mentions,stream_viewership,revenue_,top_genre,influencer_endorsements,revenue_per_user,log_revenue_per_user,log_revenue,engagement_level,scaled_daily_active_users_dau,scaled_session_duration_minutes,scaled_ingame_purchases_,scaled_revenue_per_user,scaled_log_revenue,scaled_social_media_mentions,scaled_stream_viewership,scaled_new_registrations,dau_x_duration,stream_viewers_per_player,purchases_per_session,behavior_high_engagement_low_monetization,behavior_high_purchases_low_dau,behavior_stream_viewers_high_low_game_session,release_month,release_dayofweek,release_quarter,holiday_season,summer_season,dau_bin,revenue_bin
VR,70818,7081,63.88993582334805,18093.43416823684,8406,68741.47243731245,71826.1229565402,RPG,0,1.0142354056389646,0.7002396720929874,11.18201744075896,High,0.3202192756111175,0.6065076043840297,0.0898728418466076,0.0707762250587137,0.7833612478201641,0.8229606579239831,0.5299748141815968,0.3202211690363349,4524557.475137862,0.9706779694048469,283.196937593804,0,0,0,1,3,1,0,0,Medium,High
Console,59490,5949,91.41597554968465,23944.72302249883,8835,82705.33258871795,78093.74221273023,Simulation,0,1.3127204944146953,0.8384245347951068,11.26567801234176,High,0.2605661986961421,0.9064833518929978,0.1549271282320672,0.0921770760995794,0.8079750723202408,0.870637919537675,0.6818445353528801,0.2606108478146393,5438336.385450739,1.3902392433807018,261.93149368607743,0,0,0,1,4,1,0,0,Low,High
Console,52009,5200,23.24557252784241,89235.6463385134,5768,90634.30430568212,130456.1777254126,Simulation,0,2.5083385130537525,1.2551425673041157,11.77880031186001,Low,0.2211713656805232,0.1635698122856664,0.880827785260358,0.1779007657606554,0.9589410768366936,0.5297843965325627,0.7680793379628974,0.221169036334913,1208978.9816005558,1.7426657752635528,3838.823338579048,0,1,1,1,5,1,0,0,Low,Very High
VR,105149,10514,45.8099150483944,64542.01296640123,5649,91283.2277269821,106694.5437008137,FPS,0,1.0146986057957157,0.7004696089236613,11.577734671664286,Medium,0.5010058031153567,0.4094735304356737,0.6062854173653205,0.0708094356877518,0.8997854401115126,0.5165592353856412,0.7751369723122664,0.5010005265929437,4816866.7574236225,0.8681321527259613,1408.9092481009386,0,0,1,1,6,1,0,0,Medium,Very High
VR,65004,6500,86.84683658678685,73222.74246363086,3976,48103.1949523982,72448.33726870702,Action,0,1.1145212182128337,0.748828412504242,11.190642800277136,High,0.2896028394190565,0.8566893790042566,0.7027972589121877,0.077966539808467,0.7858989197654282,0.3306290286730384,0.3055147141014608,0.2896261190100053,5645391.765487492,0.7400036144298535,843.1250387624503,0,1,0,1,0,1,0,0,Low,High
Mobile,179423,17942,40.52420075410232,29055.50844361081,2003,29504.07260382228,89592.89969406257,Simulation,1,0.4993389905088119,0.4050243379891605,11.403042512873592,Medium,0.8921315653666706,0.3518703985535368,0.2117485408679309,0.0338590660579989,0.8483891603985771,0.1113580795732385,0.1032322868584108,0.8921537651395473,7270973.6719033,0.1644386316348644,716.991523655639,0,0,0,1,1,1,0,0,Very High,High
PC,133280,13328,63.04759556856952,20342.63998044892,5383,63300.46101254036,13732.32367486829,FPS,0,0.1030336410179193,0.0980642393692,9.527580543382973,High,0.6491432242572328,0.597327873115157,0.1148793801823295,0.0054446759591847,0.2966084242614477,0.4869971104689931,0.4707988500133555,0.6491837809373355,8402983.537378946,0.4749434349680399,322.6552860104649,1,0,0,1,2,1,0,0,High,Low
PC,20272,2027,24.45032239720305,44397.4170992713,3339,60972.93286003718,93149.50997186128,Simulation,0,4.59498372000105,1.7218704320190028,11.441971850752926,Low,0.054044802999505,0.1766990435959377,0.382318981713272,0.3275095232104056,0.8598425831081955,0.2598355190042232,0.4454848574850508,0.0540810953133227,495656.9356361002,3.0077413604990717,1815.821336750556,0,0,1,1,3,1,0,0,Low,High
VR,56270,5627,41.82291820898571,72785.41220441324,3388,30937.16079247132,69094.18663345769,Action,1,1.2279045074366035,0.801061460929548,11.143240349347732,Medium,0.243609727327302,0.3660236782554055,0.6979350467335071,0.0860959203854126,0.7719526176307951,0.265281173594132,0.1188184286031835,0.2436545550289626,2353375.607619626,0.5497984857378945,1740.3236149307054,0,1,0,1,4,1,0,0,Low,High
Mobile,98922,9892,26.57749431869201,39829.81496724481,6748,28147.951100468,38616.01745253699,Action,1,0.3903683452875698,0.329568708646963,10.561448324945813,Low,0.4682145151607705,0.1998807287774138,0.3315366490353608,0.0260460642233946,0.6007832541750315,0.6386974883307401,0.088483228048332,0.4682464454976303,2629098.8929936513,0.28454692687640765,1498.6294226853588,0,0,0,1,5,1,0,0,Medium,Medium
PC,13666,1366,61.82512151720826,17706.70401860489,6165,79793.88865509946,44252.88231001493,Adventure,1,3.23817373847614,1.4441324543989622,10.69769838240706,High,0.0192577067688969,0.5840054856226858,0.0855731987193121,0.2302286559333423,0.6408694613216968,0.5739053122916203,0.6501799258816975,0.0192733017377567,844902.1106541681,5.838862041204409,286.39982557375885,0,0,0,1,6,1,0,0,Low,Medium
VR,76659,7665,71.95764454608147,46689.88241544081,1136,73106.96277501222,119903.1255214358,Action,1,1.5641102221713796,0.941611526500823,11.694447748442313,High,0.3509778933954017,0.6944286049655641,0.4078064766774281,0.1102012733517472,0.9341236610240372,0.0150033340742387,0.5774535051147528,0.3509741969457609,5516201.073258059,0.9536644461186843,648.8522895651586,0,0,0,1,0,1,0,0,Medium,Very High
VR,64195,6419,87.62379310080215,28189.88668432855,2610,59606.03718497402,7253.096145784981,FPS,0,0.1129853749635482,0.1070459320125987,8.889321573929948,High,0.2853426576372579,0.8651565654717202,0.2021246089048359,0.0061581976183144,0.1088258886835249,0.1788175150033341,0.4306186197262044,0.2853607161664033,5625009.398105994,0.9285152610791186,321.71497816693454,1,0,0,1,1,1,0,0,Low,Low
Mobile,17817,1781,67.28012729592018,38242.00100087667,1122,71574.76080377432,55735.22216722379,Action,0,3.1282046454074077,1.417842601903809,10.928385522765304,High,0.0411168100769887,0.6434535374457453,0.3138834264603535,0.2223440671603624,0.7087400565110058,0.0134474327628361,0.5607894105429829,0.0411269088994207,1198730.02803141,4.01721730952317,568.3996528822804,0,0,0,1,2,1,0,0,Low,Medium
Mobile,160113,16011,56.82464832365247,50186.09145948289,6360,70344.46322543643,66434.96543328473,RPG,0,0.4149254928287192,0.3470768744641435,11.103993836917784,Medium,0.7904453970026014,0.5295108798221917,0.4466771238253433,0.0278067681120621,0.7604058788156682,0.5955767948432984,0.5474088017318102,0.7904686677198526,9098364.917044967,0.4393426094410599,883.1746951365403,0,0,0,1,3,1,0,0,Very High,High
VR,12665,1266,96.95445631354788,68441.96999932398,2010,49757.733602967,122299.8575590291,FPS,0,9.65652250762172,2.36617214671956,11.7142393335806,High,0.0139864558868445,0.9668411049051135,0.6496449109794404,0.6904128698255593,0.9399465545801732,0.1121360302289397,0.3235093316931948,0.0140073723012111,1227928.1892110838,3.928759068532728,705.9187643524568,0,0,0,1,4,1,0,0,Low,Very High
Mobile,182235,18223,89.07096720214682,39209.74840549275,6595,78573.86743235242,34391.73080618274,RPG,0,0.1887218745366298,0.1728786749017782,10.445600507257833,High,0.9069395148974712,0.8809277093464828,0.3246427853600297,0.0115883702020374,0.566699601633085,0.6216937097132695,0.6369110818147514,0.9069510268562402,16231847.708083225,0.43116781865367476,440.20795593816905,1,0,0,1,5,1,0,0,Very High,Medium
Console,36272,3627,83.88020827841629,30505.21381055279,6993,97829.39619245083,14887.48262410714,FPS,0,0.4104400811674884,0.3439017699957236,9.608343214783982,High,0.13830056135399,0.8243593906284401,0.227866280132655,0.0274851720577577,0.3203696558955688,0.6659257612802845,0.84633252775407,0.1383359662980516,3042502.9146747156,2.697105100144763,363.6759425930308,1,0,0,1,6,1,0,0,Low,Low
PC,126563,12656,98.61886549439824,30046.81505087317,3893,42462.42841598953,106055.1253582928,Action,0,0.8379631121124879,0.6086579541523858,11.571723717478935,High,0.6137716037030406,0.9849796527365572,0.2227698296012107,0.0581378145040535,0.8980169538509357,0.3214047566125805,0.2441662308175987,0.6137967351237494,12481499.473567523,0.33550428178843367,304.6761377779173,0,0,0,1,0,1,0,0,High,High
Console,63551,6355,83.22715981545565,57820.97871065944,7289,70273.75058350165,119164.9472966095,Action,0,1.875107351522549,1.056090013212223,11.68827231575806,High,0.2819513633634898,0.8172425404464371,0.5315613526046076,0.1324992154924414,0.9323067834504516,0.6988219604356523,0.5466397372254718,0.2819905213270142,5289169.233432022,1.1057851266463414,694.7368964514613,0,0,0,1,1,1,0,0,Low,Very High
VR,139215,13921,55.65476611130759,98375.37792650051,5911,50172.0857764599,107352.3177608379,Adventure,1,0.7711260838331926,0.5716155498482548,11.583880708845536,Medium,0.6803968446218497,0.5167616323955876,0.982442785138216,0.0533457182151363,0.9015936692173884,0.54567681707046,0.3280157896763584,0.6804107424960506,7747978.264185686,0.3603928152602801,1767.600239838457,0,0,0,1,2,1,0,0,High,Very High
Console,89756,8975,79.83969181094182,78909.78238918982,7276,99499.93107919989,119409.0901228368,RPG,0,1.3303744610147157,0.8460289675465297,11.690318983261562,High,0.4199464975934449,0.7803262874394888,0.7660254353392286,0.0934428341682222,0.9329089346644356,0.6973771949322071,0.8645011190108326,0.4199578725645076,7166091.378182894,1.1085602196978461,988.3527929447173,0,1,0,1,3,1,0,0,Medium,Very High
Mobile,24960,2496,48.47821477388423,48490.19041252841,5901,85183.76029149075,138750.7636252795,Simulation,0,5.55892482473075,1.88082669085405,11.840441742340724,Medium,0.0787317401973691,0.438552366791706,0.4278221954261724,0.3966223893810427,0.9770766372695356,0.5445654589908868,0.708799698186232,0.0787783043707214,1210016.2407561503,3.4128109091142127,1000.2470313459363,0,0,1,1,4,1,0,0,Low,Very High
Mobile,174931,17493,60.96299427856349,29582.15028847253,2747,82418.501430599,83231.19552346943,Simulation,1,0.4757944305095691,0.3891964417561418,11.329389517383804,High,0.8684767612086489,0.574610117984207,0.2176037140189275,0.032170962898698,0.8267196705709066,0.1940431206934874,0.6787249847748563,0.8685097419694577,10664317.55214339,0.47114863249280575,485.2476594784739,1,0,0,1,5,1,0,0,Very High,High
PC,46047,4604,48.38202048396259,31335.39341216732,1889,22077.45056814988,77589.33348682223,Action,1,1.6850030075102012,0.9876818480757318,11.259198129943227,Medium,0.1897755637236832,0.4375040520209571,0.2370961682649869,0.1188690714704512,0.8060686224225049,0.0986885974661035,0.0224609954266106,0.1897840968931016,2227846.8972250256,0.47945469994027584,647.6660771650536,0,0,0,1,6,1,0,0,Low,High
Mobile,96482,9648,68.21924999025481,65647.02954121494,1613,43909.66355906142,34289.95705354954,FPS,0,0.3554026352433566,0.3040985579730811,10.442636955640513,High,0.4553655120117116,0.6536879930752678,0.6185709268503378,0.0235390848789203,0.5658276934208226,0.0680151144698821,0.2599062336008181,0.4553975776724592,6581929.677559764,0.45510731078399513,962.2948002300332,1,0,0,1,0,1,0,0,Medium,Medium
PC,136258,13625,76.30309861613782,35735.98569126838,3077,81641.05002943298,86927.79568932462,Action,0,0.6379647117183916,0.4934544416813473,11.37284462217897,High,0.6648253272809613,0.7417848845426744,0.2860216951908645,0.0437982842018836,0.8395046217471251,0.2307179373194043,0.6702694913626408,0.6648235913638758,10396907.611237707,0.5991651868472528,468.3425226418047,0,0,0,1,1,1,0,0,High,High
Mobile,140261,14026,45.73530327878273,88266.78686556315,7857,76471.85681556142,131870.1045320389,Action,1,0.9401765603556148,0.6627789794266181,11.789580243682636,Medium,0.6859050648242742,0.4086604195928228,0.8700560624501498,0.0654663373096533,0.9621126467289968,0.7619470993554123,0.6140497982721062,0.6859399684044234,6414879.373185345,0.5452111193814491,1929.9486509912658,0,0,1,1,2,1,0,0,High,Very High
PC,19438,1943,91.6676067264294,61948.10152907002,3464,86768.46592727568,9113.959638413762,Simulation,0,0.4688733222766623,0.3844956594888035,9.11767225906278,High,0.0496529715952774,0.9092256007268664,0.5774464621016863,0.0316747317236746,0.1760090740478399,0.2737274949988886,0.7260348180195537,0.0496577145866245,1781834.9395483346,4.463857697668263,675.790540860813,1,0,0,2,3,1,0,0,Low,Low
Console,36652,3665,67.1300652778747,93494.10017876276,2423,72231.07690167098,143101.0772744068,FPS,1,3.904318380290483,1.5901161190980002,11.871313481682416,High,0.140301635614909,0.6418181781102421,0.9281730253575132,0.2779900443149609,0.986159429315924,0.1580351189153145,0.5679274469961594,0.1403370194839389,2460451.152564664,1.9707267516553253,1392.7306608709248,0,1,0,2,4,1,0,0,Low,Very High
VR,176607,17660,84.85749206576111,49345.17454779996,9899,97182.19629199793,133893.3714257183,RPG,0,0.7581430601602331,0.5642581726075075,11.804806495140165,High,0.8773025518962811,0.8350097216441533,0.437327858909264,0.0524148584632315,0.9665923708580476,0.9888864192042676,0.8392936382666262,0.8773038441284887,14986427.101257872,0.5502737507120212,581.5063979213462,0,0,0,2,5,1,0,0,Very High,Very High
VR,49934,4993,30.30295669604904,15344.58943726682,9879,21591.78414307917,114463.3914754962,Simulation,1,2.2922936571373453,1.191584482098097,11.64801906212817,Low,0.2102444470189259,0.240480407211902,0.0593113473089669,0.1624107330807105,0.9204638507324674,0.9866637030451212,0.0171789298832717,0.2102685624012638,1513147.8396605127,0.43240645938797556,506.3726814244327,0,0,0,2,6,1,0,0,Low,Very High
VR,47731,4773,32.77644285228667,20791.69343418306,3927,36066.37711299937,103639.5575808555,RPG,0,2.1713259219554484,1.1541497723481149,11.548684014638951,Low,0.1986434822904927,0.2674361867590972,0.1198719301502434,0.1537375611912973,0.891238429732486,0.3251833740831296,0.1746033364996856,0.1986835176408636,1564452.393782495,0.7556174627181365,634.3486853617648,0,0,0,2,0,1,0,0,Low,High
Console,120916,12091,58.59637484775541,24652.5656264574,8390,73543.73200042194,41306.13664539282,FPS,1,0.3416101809966656,0.2938705201956423,10.628790564151478,Medium,0.5840345869888045,0.5488189602338005,0.1627968807978134,0.0225501903916544,0.6205960527955856,0.8211824849966659,0.5822037689930756,0.584044233807267,7085239.261091193,0.6082216745544174,420.7182729394008,0,0,0,2,1,1,0,0,High,Medium
VR,161917,16191,42.27531283136716,68026.63894814148,1078,55149.57800239931,63474.68355294097,Adventure,1,0.3920198839710529,0.3307558462721692,11.058412175367843,Medium,0.7999452337570696,0.3709538249952603,0.6450272847057487,0.0261644766154454,0.7469952721632658,0.0085574572127139,0.3821505595959471,0.7999473407056347,6845091.827716476,0.3406040008300506,1609.1338985354005,0,0,0,2,2,1,0,0,Very High,Medium
PC,122067,12206,64.35180439021266,56594.76993368124,6559,35191.62038857488,47136.81124184288,FPS,0,0.3861552364016719,0.3265338976716335,10.760830744394836,High,0.5900957356054303,0.6115409971268131,0.5179284353221527,0.025743991794732,0.6594436695639212,0.6176928206268059,0.1650895589059103,0.5901000526592944,7855231.706500089,0.2882975774662675,879.4589440026455,1,0,0,2,3,1,0,0,High,Medium
VR,139951,13995,52.45180018630555,40059.9012987396,8403,75011.97672335984,113462.4230586928,Adventure,1,0.8107296343626899,0.5937298769571184,11.639235800165396,Medium,0.684272609506156,0.4818560627186338,0.3340947353775756,0.0561852224900315,0.917879722218882,0.8226272505001111,0.5981722701285831,0.6843075302790943,7340681.887873648,0.535987429338553,763.7469287316986,0,0,1,2,4,1,0,0,High,Very High
Console,49076,4907,84.86481605399406,51468.77734265277,3013,37781.65674216331,71018.63571374686,FPS,0,1.4471154069962275,0.8949099459950108,11.170711677136511,High,0.2057262319771667,0.8350895376607969,0.4609379502628452,0.1018129527747073,0.7800349726540086,0.2236052456101356,0.1932585676597949,0.2057398630858346,4164825.7126658126,0.7698601504230848,606.4795722871357,0,0,0,2,5,1,0,0,Low,High
PC,63654,6365,37.56483853417463,23565.86294366321,2233,65826.27857362023,16406.47884565033,Adventure,0,0.2577446640533247,0.2293201679261669,9.7054925370373,Low,0.2824937598078968,0.3196195952088322,0.1507149840904157,0.0165371816918525,0.3489520134267736,0.136919315403423,0.4982694207990505,0.2825171142706688,2391152.2320543523,1.0341263482832224,627.3383265636602,0,0,1,2,6,1,0,0,Low,Low
Mobile,86865,8686,35.00757554797868,16339.70290656136,8414,48292.05642483846,123473.0729827532,Adventure,0,1.421436401113834,0.8843609182642568,11.723786477648334,Low,0.4047225352557689,0.2917508250011377,0.0703749605111014,0.0999718136343212,0.9427554252837114,0.8238497443876416,0.3075687549503743,0.404739336492891,3040933.0499751684,0.555943779713791,466.7476296428304,0,0,0,2,0,1,0,0,Medium,Very High
VR,26357,2635,76.9275389401298,43641.47598820958,1725,94608.93546924776,30960.18720242119,Action,1,1.1746476155260914,0.7768666355645889,10.340489673299896,High,0.086088321098695,0.7485899663788754,0.3739144727658576,0.0822774957687889,0.535774883200618,0.0804623249611024,0.8113070787182824,0.0860979462875197,2027579.1438450012,3.5895183620764035,567.3062805528501,0,0,0,2,1,1,0,0,Low,Low
VR,119273,11927,56.43971954317618,34837.36054510795,6004,31437.37616718199,74671.88073779555,RPG,1,0.6260585441616757,0.4861590154969344,11.220872262873034,Medium,0.5753825738027784,0.5253159683925388,0.2760308335076449,0.0429446331220459,0.7947927472039686,0.5560124472104911,0.124258727249776,0.5754081095313324,6731734.669073253,0.2635749596906424,617.2490017151396,0,0,0,2,2,1,0,0,High,High
VR,198467,19846,51.27290165209934,19522.46998449284,4301,95106.70887079918,106023.9964767273,Action,1,0.5342147383531132,0.4280186790365547,11.571430161112207,Medium,0.9924169817480964,0.4690085564100029,0.105760778258785,0.0363595952724263,0.897930586464784,0.3667481662591687,0.816720818678467,0.9924170616113744,10175978.9721872,0.47920666342918056,380.75609835694763,0,0,1,2,3,1,0,0,Very High,High
VR,107975,10797,49.87264558383991,41815.4078314399,1101,42061.51853982304,70563.54104302355,Adventure,0,0.6535173979441866,0.5029047752737943,11.164283045795546,Medium,0.5158874764347176,0.4537487200893352,0.3536123540722409,0.0449133841975609,0.7781436013591607,0.0111135807957323,0.2398059700839583,0.5159031068983676,5384998.906915114,0.3895486783035243,838.4437469062043,0,0,0,2,4,1,0,0,Medium,High
VR,17968,1796,79.71827975618119,98707.94080093702,3535,69530.09620707354,142851.0489934585,Action,0,7.950303260989454,2.1916874156221535,11.869564751227443,High,0.0419119737964591,0.7790031522465766,0.9861401996760416,0.5680799784573384,0.9856449343309824,0.2816181373638586,0.5385518172970719,0.0419167983149025,1432378.0506590635,3.869662522655473,1238.2096189586105,0,1,0,2,5,1,0,0,Low,Very High
PC,119157,11915,89.65017188120653,80022.23800702461,7688,72479.82238408155,28965.23238292013,Action,0,0.2430846058806459,0.2175958760856054,10.273886029938582,High,0.5747717195547083,0.8872398181092769,0.7783936516683584,0.0154860815431289,0.5161793872848559,0.7431651478106245,0.570632781097669,0.5747761979989469,10682445.530848926,0.6082716280544286,892.6055168422914,1,0,0,2,6,1,0,0,High,Low
Mobile,44530,4453,39.62184121858265,36272.16816694877,8875,75772.63375366805,115841.9372341396,Simulation,1,2.6014358238073116,1.2813326058930303,11.659990563255784,Low,0.1817870646346986,0.3420365837774007,0.2919829405158787,0.1845756776898039,0.9239859929098716,0.875083351855968,0.6064451094328536,0.1818325434439178,1764360.5894634854,1.7016086627816764,915.4589249612438,0,0,1,2,0,1,0,0,Low,Very High
VR,199310,19931,79.61461713377088,81774.7662898971,5463,81146.91511212147,144988.1384206009,Simulation,0,0.7274503959690979,0.5466465619024726,11.884414111152877,High,0.9968562070163984,0.7778734484113924,0.7978781583560708,0.0502142489215759,0.9900137729873304,0.4958879751055789,0.6648953232386825,0.9968931016324382,15867989.340931874,0.4071392058206887,1027.1325697955274,0,0,0,2,1,1,0,0,Very High,Very High
VR,159320,15932,65.29106807023871,32642.64790686849,1448,41236.14831479091,45024.92583782433,Simulation,0,0.2826068656654804,0.2488946206463201,10.71499373258287,High,0.7862694709791572,0.6217769892028637,0.2516301470848883,0.0183197574159265,0.6459579361652312,0.0496777061569237,0.230829315736264,0.7863085834649817,10402172.964950431,0.2588259372005455,499.9557959712382,1,0,0,2,2,1,0,0,Very High,Medium
PC,83432,8343,24.31015247813975,35560.57145677331,2005,72978.2432306726,108066.7729237402,Action,1,1.295267678153948,0.830849472072331,11.590513836365243,Low,0.3866444091038347,0.1751714872650118,0.2840714500173389,0.0909257401532116,0.9035452054496642,0.1115803511891531,0.5760535626134535,0.3866771985255398,2028244.6415561554,0.8747032700962771,1462.7868537126699,0,0,1,2,3,1,0,0,Medium,Very High
Mobile,93974,9397,36.86293566068493,50751.70754186786,3454,83229.64836008403,85152.78675135964,FPS,0,0.90613134219422,0.6450757127183911,11.352214156638816,Low,0.442158421889646,0.3119703350447445,0.4529656102638298,0.0630253555992629,0.8334349207093115,0.2726161369193154,0.6875469478047161,0.4421800947867298,3464157.515777206,0.885666762722498,1376.767927791372,0,0,1,2,4,1,0,0,Medium,High
Mobile,24956,2495,96.5796024593436,52615.33048658689,5668,33524.32112842882,18409.54968575122,Action,0,0.7376803047664376,0.55255106560026,9.82067913177982,High,0.0787106762577805,0.9627559889116946,0.4736852608878045,0.0509477152238005,0.3828411271886587,0.5186708157368304,0.1469561580409652,0.0787256450763559,2410240.558975379,1.3433371184656524,544.7871926034898,0,0,0,2,5,1,0,0,Low,Low
VR,13467,1346,78.49753743946158,78553.03540367103,7279,28155.29581703712,85633.63700478223,Adventure,0,6.358776045502505,1.9958936207462912,11.357845118192328,High,0.018209775774363,0.7656996370073893,0.7620591432724503,0.4539703021387626,0.8350916091208607,0.6977106023560791,0.0885631085430763,0.0182201158504475,1057126.3366972292,2.0906880386899176,1000.7070026146012,0,1,0,2,6,1,0,0,Low,High
Mobile,122438,12243,65.75754433805602,88332.03909060537,9406,89816.23172360548,32767.42644419666,Action,0,0.2676246463042246,0.23714479192758,10.397220722358584,High,0.5920494160022749,0.6268605961628511,0.8707815328620391,0.0172455588818325,0.552465757513541,0.9340964658813068,0.7591820521414445,0.5920484465508162,8051222.213662903,0.7335650020712972,1343.2989321574278,1,0,0,2,0,1,0,0,High,Low
PC,183623,18362,72.49296232436774,24779.33619643517,4763,75460.71762853247,123685.7178216146,Action,0,0.673585105469438,0.5149680951532607,11.725507178497656,High,0.9142487019347229,0.70026243912016,0.1642063085615059,0.046352203206045,0.9432616736623812,0.4180929095354523,0.6030527369484873,0.9142706687730384,13311375.220887378,0.4109546060598752,341.81712820012405,0,0,0,2,1,1,0,0,Very High,Very High
Mobile,129259,12925,80.33808173367535,58775.97357015029,2450,41115.52769387316,79751.25781896032,Simulation,0,0.6169880458533666,0.480565187774425,11.28668033145587,High,0.6279686989857713,0.7857576858937999,0.5421789294553397,0.0422942944938795,0.8141541766102192,0.1610357857301622,0.2295174564174465,0.627962085308057,10384420.106813142,0.3180863823321638,731.6078788761163,0,0,0,2,2,1,0,0,High,High
VR,154150,15415,89.156258017545,82436.42378664642,5595,65325.65164698744,70172.41172685896,Action,1,0.455221613537846,0.3751582007350648,11.158724767940235,High,0.7590443290608643,0.8818571992534613,0.8052344276079749,0.0306959284394938,0.7765082972599306,0.5105579017559457,0.4928246461497637,0.7590837282780412,13743437.173404561,0.4237797706583681,924.628574815509,1,0,0,3,3,1,0,0,Very High,High
Console,113418,11341,56.70360737297693,33122.28327188257,6523,85869.0166351472,20112.35207473871,Adventure,1,0.1773294545375399,0.1632486995077634,9.909139155834634,Medium,0.5445502322299339,0.5281917888807023,0.2569627049492113,0.0107715539101566,0.4088670013389786,0.6136919315403422,0.7162524862200254,0.5445497630331754,6431209.741028298,0.7571021939652189,584.1300898903224,0,0,0,3,4,1,0,0,Medium,Low
Console,169475,16947,47.18298692238707,60960.32712173147,6924,94092.22711703964,113304.5813612708,Simulation,0,0.6685622148474454,0.5119623064059018,11.637843707596868,Medium,0.8397455476097695,0.4244371164029787,0.5664644441600452,0.0459920708643031,0.9174701538700014,0.6582573905312291,0.8056874038915603,0.839757767245919,7996336.708671549,0.5551982718220365,1291.9980505262886,0,0,1,3,5,1,0,0,Very High,Very High
Mobile,195215,19521,81.80605945791692,33439.13302759247,2166,81205.60289238478,147591.0372516678,Adventure,0,0.7560435276575457,0.5630632828655865,11.902207241533825,High,0.9752919988625474,0.8017555453582891,0.2604854219543889,0.0522643257095527,0.9952487000290388,0.1294732162702823,0.6655336064016554,0.9753027909426014,15969769.897077251,0.4159803441968331,408.76107771447414,0,0,0,3,6,1,0,0,Very High,Very High
Mobile,117966,11796,91.43932650897446,30466.06216442656,3444,65855.88172558247,83420.10092669276,Adventure,0,0.7071537640226231,0.534827518269024,11.331656565058871,High,0.5684999315421964,0.9067378280740124,0.2274309944267198,0.0487590164384412,0.827386659960911,0.2715047788397421,0.498591382089521,0.5685097419694577,10786731.59095768,0.5582615476118752,333.1833613345393,0,0,0,3,0,1,0,0,High,High
Console,80126,8012,99.02579616736617,21411.78155381594,3906,31605.73347756475,37818.05498325235,Simulation,1,0.471982315144302,0.3866100060662407,10.540568354677957,High,0.3692350630338392,0.9894143383659284,0.1267660335048293,0.0318976409936833,0.5946401462089188,0.3228495221160258,0.1260897666262627,0.369246972090574,7934540.943706381,0.39445040907526585,216.22428076849098,1,0,0,3,1,1,0,0,Medium,Medium
VR,71414,7141,82.51146266436729,88797.72765057009,7717,33286.44491393086,43710.71723234576,RPG,0,0.6120749045333655,0.4775221098369994,10.685371474030186,High,0.3233578026098221,0.8094429517652381,0.8759590309656083,0.0419420309822805,0.6372427545747006,0.7463880862413869,0.144369037146214,0.3233807266982622,5892473.594713125,0.46610531427914503,1076.186565880834,0,1,0,3,2,1,0,0,Medium,Medium
VR,153978,15397,46.11225578128213,36214.43244364829,9271,32200.99226809661,136478.8795277825,Adventure,1,0.8863531123133337,0.6346453948481557,11.823932480015433,Medium,0.7581385796585536,0.4127684064240866,0.2913410381296164,0.0616072916240441,0.9722194377810256,0.919093131807068,0.1325637491470437,0.758135860979463,7100272.92069026,0.20912722770848177,785.3537379611006,0,0,0,3,3,1,0,0,Very High,Very High
VR,93583,9358,70.38912301640998,69536.23974371486,5661,49875.69627531152,137937.6747160951,RPG,0,1.4739608124990125,0.9058204341112216,11.834564479255317,High,0.4400994217948583,0.6773350301896428,0.6618109378339678,0.1037377206974641,0.9753474843437536,0.5178928650811291,0.3247922833959,0.4401263823064771,6587225.299244695,0.5329568006508824,987.8833087251807,0,0,0,3,4,1,0,0,Medium,Very High
VR,148765,14876,72.92458249712249,10428.46058921121,8234,72417.54631226632,43427.26898685528,Adventure,1,0.2919185896336859,0.2561283922556879,10.678865867190332,High,0.7306870003896829,0.7049661881973719,0.0046541150384594,0.0189873914957212,0.6353287362744053,0.8038452989553233,0.5699554719897524,0.7307003686150606,10848625.515184427,0.48679155925295814,143.00336364109737,1,0,0,3,5,1,0,0,High,Medium
Mobile,74823,7482,73.7230026494313,66214.35376747174,6285,37449.32748628833,49176.19116077329,RPG,0,0.6572336201538737,0.505149718339651,10.803185200694116,High,0.3413095451242245,0.7136672830296191,0.6248784043322324,0.0451798307335352,0.6719047983181619,0.5872416092464992,0.1896441837516524,0.3413375460768825,5516176.227238398,0.500505559604511,898.1505281646653,0,0,0,3,6,1,0,0,Medium,Medium
Console,121824,12182,52.45234429924594,31088.37832989691,5392,25757.59498903889,40185.50684376428,RPG,1,0.3298652715701691,0.2850776375312128,10.601286567611194,Medium,0.5888161012754216,0.4818619924014958,0.234349869064283,0.0217081012335131,0.6125040862803526,0.487997332740609,0.0624859241361847,0.5888362295945235,6389954.391911337,0.2114328456547059,592.6975952215703,0,0,0,3,0,1,0,0,High,Medium
PC,35995,3599,95.43180392051568,31281.07206177731,7979,46394.18174369138,79421.51713242086,RPG,0,2.2064597064153593,1.1651674333077593,11.2825371981193,High,0.136841883537478,0.95024740692541,0.2364922266765379,0.1562565911730374,0.8129352229872953,0.7755056679262058,0.2869276359819324,0.1368615060558188,3435067.7821189617,1.2889062854199578,327.7845621343493,0,0,0,3,1,1,0,0,Low,High
